"ENSMUSG00000000168.9",657,263,302,387,705,263,473,414,715,376
"ENSMUSG00000000171.5",5194,1601,2689,2384,4587,2040,3207,1843,3943,2058
"ENSMUSG00000000182.9",0,0,1,0,0,1,0,0,1,0
"ENSMUSG00000000183.6",3,0,0,0,0,4,0,1,0,0
"ENSMUSG00000000184.12",301,64,91,192,252,156,174,131,193,129
"ENSMUSG00000000194.13",1191,403,689,779,1139,530,971,515,992,676
"ENSMUSG00000000197.8",0,1,1,5,0,18,2,4,6,0
"ENSMUSG00000000202.9",1,1,0,0,0,0,2,0,0,0
"ENSMUSG00000000204.16",5,2,2,12,0,2,2,4,2,2
"ENSMUSG00000000214.11",0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000215.11",14,0,0,0,0,2,0,0,0,0
"ENSMUSG00000000216.8",0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000000223.13",4,2,5,8,3,6,12,2,1,4
"ENSMUSG00000000244.17",193,135,226,244,327,115,181,147,290,184
"ENSMUSG00000000247.11",0,0,2,0,0,1,1,0,2,2
"ENSMUSG00000000248.16",6,2,3,1,1,1,1,1,1,0
"ENSMUSG00000000253.13",605,178,321,418,634,259,381,151,395,205
"ENSMUSG00000000263.15",2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000266.11",19,12,9,8,0,10,25,13,23,16
"ENSMUSG00000000275.16",1650,587,968,959,1355,659,1115,522,1185,682
"ENSMUSG00000000276.11",135,69,70,72,95,65,83,116,104,84
"ENSMUSG00000000278.10",2872,957,1461,1255,2167,1214,1635,1129,2298,1417
"ENSMUSG00000000282.12",261,67,117,42,174,71,118,55,130,54
"ENSMUSG00000000290.13",5061,1689,2761,2001,3747,1692,2886,1885,3975,2477
"ENSMUSG00000000295.13",409,140,287,210,370,114,222,159,286,164
"ENSMUSG00000000296.8",15,3,0,9,0,0,9,12,5,10
"ENSMUSG00000000301.16",105,25,72,52,57,19,49,28,60,34
"ENSMUSG00000000303.12",33,1,7,7,6,3,26,1,1,1
"ENSMUSG00000000305.12",1,0,6,0,4,3,0,1,0,3
"ENSMUSG00000000308.14",7,1,2,2,21,5,5,1,2,3
"ENSMUSG00000000317.11",35,0,5,9,0,7,8,3,18,9
"ENSMUSG00000000318.16",204,56,74,72,127,81,111,85,154,94
"ENSMUSG00000000320.10",120,8,18,27,65,59,42,32,61,47
"ENSMUSG00000000325.15",18,15,42,21,17,14,35,22,57,26
"ENSMUSG00000000326.12",4921,1655,2842,2377,3933,2151,3052,1806,3313,1851
"ENSMUSG00000000339.14",670,181,441,339,718,299,397,312,552,340
"ENSMUSG00000000340.10",196,72,145,192,157,127,230,184,319,161
"ENSMUSG00000000346.8",7303,2600,3667,3692,6474,2731,4623,3677,6698,4349
"ENSMUSG00000000355.13",686,236,364,388,586,330,444,609,751,509
"ENSMUSG00000000359.3",7,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000365.9",85,22,54,38,49,21,39,35,68,41
"ENSMUSG00000000374.8",524,194,372,334,864,214,371,229,577,243
"ENSMUSG00000000378.15",1712,483,704,586,1389,552,958,303,827,455
"ENSMUSG00000000381.10",0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000384.15",960,329,619,516,975,458,612,335,906,506
"ENSMUSG00000000385.7",0,0,0,0,0,0,8,0,0,2
"ENSMUSG00000000386.14",176,20,102,141,35,87,157,61,113,76
"ENSMUSG00000000392.17",1,1,1,4,13,0,6,1,5,1
"ENSMUSG00000000394.15",0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000399.10",3015,839,1582,1515,2237,1414,1765,1497,2721,1353
"ENSMUSG00000000402.2",13,1,7,1,1,0,0,0,0,0
"ENSMUSG00000000409.14",15,0,0,1,3,0,3,14,7,2
"ENSMUSG00000000411.7",0,0,0,0,0,0,0,0,0,4
"ENSMUSG00000000416.16",2,0,5,1,0,3,0,2,4,5
"ENSMUSG00000000420.15",810,293,520,472,681,418,626,497,1069,546
"ENSMUSG00000000435.1",0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000000439.9",698,181,334,325,356,285,375,237,506,382
"ENSMUSG00000000440.12",472,167,220,260,313,173,216,277,542,334
"ENSMUSG00000000441.17",1152,423,823,855,1109,432,896,634,1092,514
"ENSMUSG00000000486.13",18,1,7,19,16,5,5,1,11,4
"ENSMUSG00000000489.6",391,136,203,181,302,152,230,112,231,140
"ENSMUSG00000000530.16",2008,681,1149,922,1427,843,1275,582,1223,706
"ENSMUSG00000000531.4",0,2,0,21,1,0,7,1,0,0
"ENSMUSG00000000532.10",285,105,116,116,171,71,185,89,141,95
"ENSMUSG00000000538.18",196,50,92,112,183,84,148,83,138,107
"ENSMUSG00000000544.14",0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000000552.9",411,100,123,151,246,69,157,34,98,57
"ENSMUSG00000000555.7",690,191,254,319,469,290,352,241,401,290
"ENSMUSG00000000560.9",15,5,7,3,15,8,10,6,8,7
"ENSMUSG00000000561.14",1880,588,1281,911,1935,673,1112,870,1651,906
"ENSMUSG00000000562.5",22,8,41,24,35,19,24,8,28,22
"ENSMUSG00000000563.17",6976,2173,3812,3589,5877,2900,4014,4775,7469,4745
"ENSMUSG00000000567.5",10,0,2,0,0,4,4,2,1,8
"ENSMUSG00000000568.15",811,223,360,512,618,318,514,392,847,416
"ENSMUSG00000000579.14",304,120,167,130,289,113,209,101,165,128
"ENSMUSG00000000581.8",676,127,345,474,652,276,418,834,1257,734
"ENSMUSG00000000594.7",7858,2478,3730,3423,5032,2790,3923,3784,8229,4979
"ENSMUSG00000000600.15",317,116,247,347,193,152,282,303,543,282
"ENSMUSG00000000605.9",1567,526,884,994,1334,634,1118,980,2074,1149
"ENSMUSG00000000606.16",0,0,0,0,0,1,0,0,0,1
"ENSMUSG00000000617.14",0,0,0,1,9,2,6,0,1,0
"ENSMUSG00000000627.15",1,0,2,0,0,0,0,0,3,0
"ENSMUSG00000000628.10",2638,789,1348,1199,1656,954,1558,824,1935,958
"ENSMUSG00000000631.20",796,264,467,358,639,390,536,285,690,327
"ENSMUSG00000000632.13",15,2,2,4,9,21,9,4,10,6
"ENSMUSG00000000673.8",14,19,6,10,21,0,14,13,12,8
"ENSMUSG00000000682.7",2860,813,1491,1415,1673,1659,1468,1420,2489,1241
"ENSMUSG00000000686.11",161,99,125,52,164,89,116,72,159,77
"ENSMUSG00000000690.5",1,0,0,0,0,0,1,1,0,5
"ENSMUSG00000000693.10",469,129,213,187,466,116,182,105,263,139
"ENSMUSG00000000701.8",0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000000706.16",1,0,0,0,0,0,1,0,0,0
"ENSMUSG00000000708.14",232,80,128,180,164,152,116,169,332,225
"ENSMUSG00000000711.3",1280,420,671,744,1068,414,854,578,1174,681
"ENSMUSG00000000724.10",13,0,4,2,10,5,10,2,9,2
"ENSMUSG00000000730.13",0,0,2,0,7,0,0,1,0,1
"ENSMUSG00000000731.15",4,0,0,1,0,1,2,4,2,0
"ENSMUSG00000000732.9",94,13,59,55,87,17,57,10,51,17
"ENSMUSG00000000738.18",680,227,355,211,616,237,308,228,498,256
"ENSMUSG00000000739.14",18,9,14,28,22,25,22,14,20,26
"ENSMUSG00000000740.12",15798,4976,8434,7108,12517,7158,8434,6105,10748,5905
"ENSMUSG00000000743.9",3374,1271,1869,1650,2929,1368,2135,1292,2546,1332
"ENSMUSG00000000751.13",1963,544,1257,1037,1739,862,1218,1110,2332,1070
"ENSMUSG00000000753.15",7,5,5,4,6,17,4,21,38,21
"ENSMUSG00000000759.14",548,171,246,239,217,248,362,202,478,310
"ENSMUSG00000000766.18",8,0,2,6,0,8,2,4,4,0
"ENSMUSG00000000776.13",301,150,197,207,296,124,203,178,422,204
"ENSMUSG00000000782.15",1,2,1,0,2,1,7,2,15,5
"ENSMUSG00000000787.12",2140,753,1483,1603,1828,901,1486,1825,3160,1951
"ENSMUSG00000000791.9",86,2,8,21,14,15,6,9,19,11
"ENSMUSG00000000792.2",15,0,0,10,0,4,0,0,1,4
"ENSMUSG00000000794.9",4,0,0,1,0,1,5,0,0,0
"ENSMUSG00000000804.14",151,71,169,199,262,150,195,177,390,194
"ENSMUSG00000000805.18",0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000000811.13",110,32,32,65,79,82,60,37,72,61
"ENSMUSG00000000817.10",0,0,0,0,2,0,0,2,0,0
"ENSMUSG00000000823.16",267,129,170,165,247,206,169,164,461,231
"ENSMUSG00000000826.16",3006,1093,1960,1893,2796,1198,1973,1408,2507,1637
"ENSMUSG00000000827.18",1935,631,1144,1110,1748,952,1215,891,1532,919
"ENSMUSG00000000838.17",134,33,123,157,125,81,137,213,381,206
"ENSMUSG00000000861.15",8,5,4,3,11,23,36,26,9,38
"ENSMUSG00000000869.12",0,0,7,2,0,5,13,10,13,6
"ENSMUSG00000000876.11",1053,281,392,380,551,356,455,202,563,266
"ENSMUSG00000000881.12",0,0,0,2,3,1,1,0,0,2
"ENSMUSG00000000884.16",117,54,73,73,194,55,111,61,129,61
"ENSMUSG00000000889.8",0,0,0,5,0,0,0,0,0,0
"ENSMUSG00000000901.16",0,4,0,2,0,2,24,1,4,0
"ENSMUSG00000000902.13",1637,483,973,879,1666,720,1039,565,1237,673
"ENSMUSG00000000903.3",0,0,0,1,0,0,0,0,1,0
"ENSMUSG00000000915.15",81,47,33,29,14,15,46,29,20,38
"ENSMUSG00000000916.15",841,162,343,387,721,262,360,175,437,267
"ENSMUSG00000000934.8",147,83,104,120,218,65,108,85,181,97
"ENSMUSG00000000938.11",0,0,0,0,7,0,4,0,0,2
"ENSMUSG00000000942.10",18,0,0,0,0,0,0,1,0,0
"ENSMUSG00000000948.16",37,5,15,15,51,27,20,12,15,9
"ENSMUSG00000000957.11",145,16,37,58,50,50,91,37,43,48
"ENSMUSG00000000958.10",4666,1510,2626,2237,4112,2034,2812,2160,4115,2186
"ENSMUSG00000000959.7",1358,454,745,565,1406,497,606,413,982,491
"ENSMUSG00000000976.13",599,198,341,293,580,233,362,216,517,287
"ENSMUSG00000000982.5",279,101,253,240,313,238,248,178,461,253
"ENSMUSG00000000983.13",2,2,7,5,3,4,1,0,6,1
"ENSMUSG00000001014.6",58,9,10,23,20,19,17,6,20,14
"ENSMUSG00000001016.12",1286,301,647,680,730,499,716,595,1109,605
"ENSMUSG00000001017.15",1199,330,672,575,966,465,713,698,1373,775
"ENSMUSG00000001018.15",866,376,578,588,712,448,749,589,1209,667
"ENSMUSG00000001020.8",80,14,24,56,62,62,35,37,50,30
"ENSMUSG00000001021.12",20,8,5,19,18,13,5,9,4,1
"ENSMUSG00000001023.10",0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001025.8",82,24,45,27,72,64,68,41,82,87
"ENSMUSG00000001027.7",1,7,0,3,2,0,9,0,6,1
"ENSMUSG00000001029.15",343,96,259,230,368,195,189,159,272,202
"ENSMUSG00000001034.17",1011,403,588,594,1031,287,557,294,638,386
"ENSMUSG00000001036.17",317,54,139,72,203,89,128,56,121,68
"ENSMUSG00000001039.12",131,32,59,84,81,33,36,49,32,26
"ENSMUSG00000001052.15",877,269,455,471,749,411,649,330,823,440
"ENSMUSG00000001053.15",32,0,10,8,0,21,6,0,0,4
"ENSMUSG00000001054.9",792,258,247,245,688,278,551,226,490,279
"ENSMUSG00000001056.3",3186,790,1549,1236,2626,1260,1379,799,1702,893
"ENSMUSG00000001062.18",451,215,243,242,429,137,301,109,258,140
"ENSMUSG00000001065.15",185,80,172,110,293,129,123,78,133,96
"ENSMUSG00000001076.6",0,0,2,0,0,3,0,0,0,0
"ENSMUSG00000001082.12",1238,330,647,584,1005,307,646,333,720,441
"ENSMUSG00000001089.14",428,155,353,290,341,168,266,261,513,264
"ENSMUSG00000001095.5",12,24,24,4,9,11,19,7,31,11
"ENSMUSG00000001098.15",1462,650,906,799,1564,618,901,591,1220,733
"ENSMUSG00000001100.10",2250,834,1276,989,2115,840,1116,866,1575,853
"ENSMUSG00000001103.7",0,0,0,0,0,0,0,4,0,0
"ENSMUSG00000001105.15",771,242,382,428,612,351,533,270,517,304
"ENSMUSG00000001119.7",5,3,17,0,0,0,31,3,11,0
"ENSMUSG00000001120.15",38,6,17,0,0,7,5,6,5,2
"ENSMUSG00000001123.15",10473,3187,6983,4904,9046,5217,6365,4011,7377,4841
"ENSMUSG00000001127.12",1766,581,850,885,1045,553,993,539,1165,623
"ENSMUSG00000001128.7",49950,17320,25028,21160,39829,15248,26984,15066,29502,17788
"ENSMUSG00000001131.11",8,0,16,0,0,0,3,0,0,1
"ENSMUSG00000001134.9",565,174,238,287,449,286,319,213,371,192
"ENSMUSG00000001138.13",520,178,350,363,445,201,260,140,385,248
"ENSMUSG00000001143.13",1391,462,728,621,883,546,794,499,1088,520
"ENSMUSG00000001150.7",508,181,240,326,395,223,364,235,548,310
"ENSMUSG00000001151.10",722,213,372,297,441,280,401,251,425,254
"ENSMUSG00000001155.13",0,15,2,11,25,2,28,18,1,5
"ENSMUSG00000001156.9",261,124,176,308,308,184,219,194,372,169
"ENSMUSG00000001157.13",184,32,108,75,128,53,139,73,183,100
"ENSMUSG00000001158.13",613,168,348,227,502,304,384,380,744,359
"ENSMUSG00000001166.17",17,0,6,5,1,21,14,5,22,1
"ENSMUSG00000001168.16",0,0,3,0,1,5,0,0,0,0
"ENSMUSG00000001173.15",579,129,225,258,455,202,176,232,364,232
"ENSMUSG00000001175.14",30002,8711,15684,15714,24436,13521,16820,13133,24772,14439
"ENSMUSG00000001211.15",3328,1106,1756,1480,2295,1310,1829,961,2044,1166
"ENSMUSG00000001225.12",16,0,8,5,13,8,12,4,3,10
"ENSMUSG00000001227.11",85,34,32,24,43,30,48,9,20,13
"ENSMUSG00000001228.14",2749,954,1544,1311,2212,1238,1586,1094,2540,1124
"ENSMUSG00000001229.8",1213,394,738,608,1038,426,698,259,701,456
"ENSMUSG00000001240.13",8,5,4,15,0,12,9,6,19,0
"ENSMUSG00000001247.16",23,2,12,14,18,4,1,8,5,8
"ENSMUSG00000001248.15",565,316,364,524,624,324,490,241,453,275
"ENSMUSG00000001249.14",359,163,281,331,262,143,246,187,266,151
"ENSMUSG00000001260.10",25,3,2,0,2,3,0,8,5,1
"ENSMUSG00000001270.9",18292,6123,10516,9014,14527,7348,10793,8171,15266,9759
"ENSMUSG00000001280.12",666,154,381,346,490,306,375,344,672,375
"ENSMUSG00000001281.9",0,13,22,1,1,18,41,6,14,13
"ENSMUSG00000001285.12",1129,225,526,408,804,430,661,237,531,250
"ENSMUSG00000001288.14",58,9,23,27,27,0,18,9,20,8
"ENSMUSG00000001289.12",2561,626,1303,1228,1907,1150,1472,966,1595,957
"ENSMUSG00000001300.16",62,9,15,6,20,18,29,26,98,42
"ENSMUSG00000001305.5",390,143,282,268,381,205,310,227,445,228
"ENSMUSG00000001313.12",40,27,28,19,76,9,48,12,22,20
"ENSMUSG00000001323.17",220,66,180,117,234,96,230,158,263,204
"ENSMUSG00000001333.9",0,1,0,0,0,0,0,2,3,2
"ENSMUSG00000001334.9",2,0,3,1,3,2,7,3,2,4
"ENSMUSG00000001348.15",8828,3087,5003,4219,6892,2966,3960,2802,6092,3370
"ENSMUSG00000001349.5",3,0,2,2,0,3,7,0,0,1
"ENSMUSG00000001366.14",487,130,289,387,348,195,228,192,474,252
"ENSMUSG00000001376.17",573,178,281,415,423,200,379,424,710,398
"ENSMUSG00000001380.6",1360,399,780,620,928,664,813,567,1355,716
"ENSMUSG00000001383.8",1406,362,612,599,891,580,850,575,1094,526
"ENSMUSG00000001403.13",3632,1159,2290,1894,3265,1454,2057,1070,2147,1169
"ENSMUSG00000001415.10",1266,390,824,609,852,377,566,317,741,389
"ENSMUSG00000001416.13",6705,1963,4004,3233,5297,2712,4237,3217,5409,3090
"ENSMUSG00000001418.13",7626,2514,4230,3475,5981,2601,4426,2218,5253,3078
"ENSMUSG00000001419.17",842,192,367,280,404,225,385,84,321,169
"ENSMUSG00000001420.13",4,2,4,5,20,5,6,3,1,3
"ENSMUSG00000001424.14",2797,950,1825,1387,2294,1078,1656,1054,2465,1295
"ENSMUSG00000001435.15",72,6,17,7,12,9,6,10,26,16
"ENSMUSG00000001436.15",649,278,415,232,454,188,305,182,302,225
"ENSMUSG00000001440.5",4900,1829,2867,2625,4020,2048,3320,2516,5335,2758
"ENSMUSG00000001441.13",871,229,447,527,550,377,544,366,762,504
"ENSMUSG00000001444.2",0,3,0,0,0,2,0,0,0,1
"ENSMUSG00000001445.10",1391,537,675,750,1140,428,927,482,896,522
"ENSMUSG00000001467.5",158,53,81,53,113,89,142,113,190,102
"ENSMUSG00000001472.17",4260,1275,1995,1950,3208,1516,2729,1366,2739,1722
"ENSMUSG00000001473.6",3189,940,2022,1442,2552,1459,1749,1048,2089,1274
"ENSMUSG00000001482.15",294,68,141,98,274,138,236,115,260,114
"ENSMUSG00000001493.9",0,0,0,0,0,0,3,1,0,0
"ENSMUSG00000001494.6",1,0,0,0,0,2,0,0,0,0
"ENSMUSG00000001496.15",0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001497.18",1,0,9,23,5,5,1,4,6,2
"ENSMUSG00000001504.10",0,0,0,0,0,0,6,0,0,0
"ENSMUSG00000001506.10",60,19,48,56,37,26,42,44,74,44
"ENSMUSG00000001507.16",0,0,0,0,0,3,10,0,0,1
"ENSMUSG00000001508.15",24,4,1,2,0,0,0,1,3,1
"ENSMUSG00000001510.8",4,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001517.14",533,200,295,228,538,199,429,198,412,226
"ENSMUSG00000001518.12",309,87,124,132,149,124,167,83,215,119
"ENSMUSG00000001520.12",33,17,59,31,21,28,14,22,27,12
"ENSMUSG00000001521.12",332,70,124,181,256,173,169,102,179,129
"ENSMUSG00000001524.14",765,203,300,418,526,155,351,180,294,161
"ENSMUSG00000001525.10",32555,9857,17442,14732,25064,13249,17575,17896,39547,21566
"ENSMUSG00000001542.7",199,59,144,98,205,102,173,141,300,149
"ENSMUSG00000001552.14",4056,1230,1843,1346,2650,1091,2150,774,1696,946
"ENSMUSG00000001555.10",5,0,0,14,12,0,8,7,18,1
"ENSMUSG00000001558.5",27,6,9,12,0,5,0,0,0,12
"ENSMUSG00000001566.9",0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001569.10",602,166,409,467,610,371,414,319,639,385
"ENSMUSG00000001576.14",2590,725,1229,1162,2121,904,1310,841,1975,1000
"ENSMUSG00000001583.13",3,4,3,12,16,6,3,3,18,4
"ENSMUSG00000001588.12",0,12,6,8,22,11,12,5,11,4
"ENSMUSG00000001604.14",0,7,0,1,4,3,7,1,1,4
"ENSMUSG00000001622.15",8,5,2,19,18,9,28,17,7,10
"ENSMUSG00000001627.12",329,53,128,147,269,105,172,212,348,219
"ENSMUSG00000001630.13",125,13,44,22,38,30,56,73,183,62
"ENSMUSG00000001632.16",925,339,463,490,762,381,645,350,663,396
"ENSMUSG00000001642.18",5208,1733,2865,2606,3936,2167,3044,2555,4044,2383
"ENSMUSG00000001655.6",3,2,2,2,1,1,1,2,1,1
"ENSMUSG00000001656.3",1,0,0,0,1,3,2,0,2,0
"ENSMUSG00000001657.7",1,2,2,0,2,2,1,2,0,1
"ENSMUSG00000001661.5",7,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001663.10",78,11,17,5,6,49,18,16,22,25
"ENSMUSG00000001665.11",16,28,12,7,39,12,25,12,35,22
"ENSMUSG00000001666.8",406,111,239,164,308,256,267,172,240,149
"ENSMUSG00000001670.13",0,0,0,7,0,0,0,0,0,0
"ENSMUSG00000001672.14",7,0,3,12,0,0,2,0,1,0
"ENSMUSG00000001674.11",1125,329,554,568,952,449,604,473,993,498
"ENSMUSG00000001687.15",2087,557,963,843,1179,695,1179,818,1650,888
"ENSMUSG00000001700.9",91,41,63,34,30,15,27,64,88,44
"ENSMUSG00000001707.8",740,150,401,472,615,321,412,638,938,419
"ENSMUSG00000001729.14",3554,1104,1889,1553,2821,1271,2013,979,2308,1354
"ENSMUSG00000001739.14",0,0,0,0,0,0,0,1,1,0
"ENSMUSG00000001741.12",1497,466,870,808,1211,680,848,612,1244,757
"ENSMUSG00000001750.15",6198,2180,3626,3584,5018,2187,3239,1755,3786,2446
"ENSMUSG00000001751.9",1789,700,969,694,1433,653,1315,549,1436,667
"ENSMUSG00000001755.12",813,217,456,340,707,218,453,246,554,237
"ENSMUSG00000001761.7",391,219,267,265,445,210,412,140,339,161
"ENSMUSG00000001763.14",153,60,78,108,117,97,220,57,127,46
"ENSMUSG00000001767.5",405,170,240,215,471,177,227,315,527,297
"ENSMUSG00000001768.15",1083,416,517,610,810,475,904,600,1015,585
"ENSMUSG00000001773.14",0,2,3,3,0,1,5,0,3,0
"ENSMUSG00000001774.8",618,222,429,476,576,367,380,493,883,499
"ENSMUSG00000001783.3",1889,681,1328,893,1729,816,1326,1027,2032,1006
"ENSMUSG00000001785.13",1029,333,618,603,988,455,618,566,1007,648
"ENSMUSG00000001786.14",530,165,240,244,560,265,275,315,490,334
"ENSMUSG00000001794.13",4772,1565,2391,2250,4250,2006,2810,1061,2281,1279
"ENSMUSG00000001802.16",8,0,10,0,0,2,10,1,0,0
"ENSMUSG00000001804.9",0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001815.15",0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001819.4",0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000001823.5",1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001827.12",63,8,15,0,25,2,27,15,15,16
"ENSMUSG00000001829.17",1221,399,825,756,1192,610,824,470,1030,584
"ENSMUSG00000001833.17",1546,483,924,1116,1223,699,1205,1717,2808,1766
"ENSMUSG00000001844.10",644,168,359,347,525,230,246,213,424,197
"ENSMUSG00000001847.14",9147,2716,5125,5341,7730,4001,5800,4181,8758,5216
"ENSMUSG00000001855.15",1069,301,708,452,714,432,660,382,797,438
"ENSMUSG00000001864.13",18,2,0,0,0,10,9,5,0,0
"ENSMUSG00000001865.2",0,0,0,2,0,4,8,0,0,0
"ENSMUSG00000001870.15",22,14,17,42,0,15,34,18,13,9
"ENSMUSG00000001891.16",990,330,636,583,861,391,686,945,1482,980
"ENSMUSG00000001901.15",0,0,0,0,0,3,0,1,0,0
"ENSMUSG00000001909.15",1151,382,800,640,850,451,714,352,728,353
"ENSMUSG00000001910.4",662,115,277,277,542,173,275,80,221,80
"ENSMUSG00000001911.16",6,16,6,19,24,12,21,3,12,4
"ENSMUSG00000001918.17",779,233,529,527,810,279,444,247,551,347
"ENSMUSG00000001924.15",6351,2162,3617,2917,5276,2351,3740,2415,4861,2708
"ENSMUSG00000001930.17",22,12,23,25,48,25,21,10,28,14
"ENSMUSG00000001942.8",907,271,536,434,404,232,520,408,890,474
"ENSMUSG00000001943.8",1,0,0,0,6,0,0,0,0,1
"ENSMUSG00000001946.14",28,1,23,47,72,45,110,13,17,27
"ENSMUSG00000001948.10",0,4,6,7,12,3,11,5,12,3
"ENSMUSG00000001962.8",1055,263,547,496,698,478,578,389,848,471
"ENSMUSG00000001964.14",894,361,575,554,861,516,711,376,766,411
"ENSMUSG00000001983.7",67,36,92,24,147,54,67,54,82,79
"ENSMUSG00000001985.9",4,1,1,0,0,8,18,4,5,0
"ENSMUSG00000001986.16",3,5,4,9,2,1,3,17,2,5
"ENSMUSG00000001988.9",4,1,1,0,13,0,0,0,3,0
"ENSMUSG00000001995.9",473,185,233,192,282,235,301,175,416,226
"ENSMUSG00000001998.15",86,34,62,119,93,76,116,52,127,108
"ENSMUSG00000001999.15",6015,1882,3159,2840,4400,2451,3223,3077,5782,3435
"ENSMUSG00000002006.12",0,0,3,1,5,0,5,1,1,2
"ENSMUSG00000002007.5",9,10,8,4,10,8,1,0,3,1
"ENSMUSG00000002010.17",6054,1965,3105,3224,5737,2492,3273,2032,3550,2323
"ENSMUSG00000002012.13",0,0,0,6,0,0,0,2,3,0
"ENSMUSG00000002014.12",5569,1507,2437,2086,3639,2272,2494,1695,2887,1526
"ENSMUSG00000002015.5",3481,1204,2002,1605,2387,1493,2100,1813,3241,1948
"ENSMUSG00000002017.9",326,95,230,213,248,181,195,126,325,141
"ENSMUSG00000002020.15",5,6,5,3,10,4,4,1,4,1
"ENSMUSG00000002028.13",369,123,165,218,150,95,179,150,271,166
"ENSMUSG00000002031.12",1005,210,374,380,452,260,383,341,741,420
"ENSMUSG00000002032.17",0,0,17,0,15,1,30,0,11,11
"ENSMUSG00000002033.14",5,4,8,1,2,13,5,1,1,1
"ENSMUSG00000002043.17",1029,328,556,452,822,348,527,271,492,351
"ENSMUSG00000002052.6",940,412,845,711,1097,562,905,392,1007,498
"ENSMUSG00000002055.9",435,159,285,297,432,241,306,168,456,283
"ENSMUSG00000002057.4",2,0,1,0,0,6,2,1,3,0
"ENSMUSG00000002058.13",841,136,247,231,271,226,304,128,265,158
"ENSMUSG00000002059.18",81,30,36,70,54,65,50,18,34,36
"ENSMUSG00000002064.10",1850,642,741,760,1297,578,1140,523,1031,526
"ENSMUSG00000002068.16",750,233,421,252,737,189,429,183,441,260
"ENSMUSG00000002076.11",0,1,0,16,12,11,3,3,0,2
"ENSMUSG00000002083.13",140,16,47,22,16,12,60,15,45,28
"ENSMUSG00000002100.15",1,5,4,4,14,7,18,3,8,8
"ENSMUSG00000002102.15",7294,2440,4036,3296,6055,3049,4659,2664,5087,3126
"ENSMUSG00000002103.15",6694,2746,4218,3566,6126,2568,4861,3889,6972,4318
"ENSMUSG00000002104.11",6,1,7,4,19,10,10,13,12,5
"ENSMUSG00000002105.15",705,266,472,308,655,303,688,188,564,271
"ENSMUSG00000002107.18",2274,719,1343,1604,1921,924,1654,1799,3750,2058
